QUOTE_ID,REPORTING_SUBJECT_TYPE,PREMIUM_TOTAL,VEHICLE_FUEL_TYPE,LICENCE_TYPE_ABI,INSURED_PERSON_CLAIM_L3Y_AT_FAULT_NOT_WINDSCREEN_NIL_COST_COUNT,LOADED_AT,HAS_NCD_PROTECTION,INSURED_PERSON_AGE
4935,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2022-10-22 12:22:25,FALSE,21
4936,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-25 16:41:00,FALSE,32
4937,taxi,2522.27,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-14 09:29:15,FALSE,40
4938,taxi,1278.63,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-11 10:04:34,FALSE,53
4939,taxi,659.48,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-02 15:10:21,FALSE,48
4940,taxi,1844.44,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-22 11:15:36,FALSE,63
4941,taxi,278.94,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-29 13:16:24,TRUE,56
4942,taxi,null,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,null,null,null
4943,scooter,1600.47,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-18 09:15:30,null,31
4944,taxi,292.25,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-07-03 17:27:53,FALSE,30
4945,taxi,397.73,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-12 14:22:34,FALSE,22
4946,car,286.43,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-11-06 22:32:42,FALSE,27
4947,scooter,244.8,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-30 14:35:00,null,30
4948,scooter,287.41,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-09-28 21:15:35,null,25
4949,scooter,231.16,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-03 15:26:33,null,27
4950,bvi,1449.57,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-13 21:17:29,FALSE,49
4951,taxi,300.27,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-20 12:52:13,FALSE,45
4952,bvi,768.22,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-22 16:20:13,TRUE,61
4953,taxi,4145.66,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-07-18 10:13:06,FALSE,53
4954,car,175.2,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-12 13:49:47,FALSE,31
4955,taxi,4422.28,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-25 14:35:51,FALSE,24
4956,scooter,254.31,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-29 15:19:02,null,24
4957,taxi,5447.4,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-27 09:03:43,FALSE,46
4958,taxi,3416.65,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-30 14:25:54,FALSE,36
4959,scooter,121.26,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-08-11 02:27:32,null,30
4960,taxi,2880.16,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-05 23:28:25,FALSE,36
4961,taxi,2715.38,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-03 15:51:20,FALSE,37
4962,car,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-27 01:49:54,FALSE,46
4963,taxi,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-19 14:31:05,FALSE,28
4964,taxi,226.23,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2023-11-06 14:03:35,FALSE,53
4965,taxi,127.3,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-03-26 02:56:58,FALSE,38
4966,scooter,273.73,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-23 13:46:55,null,30
4967,courier,2872.79,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-25 12:46:14,FALSE,27
4968,taxi,278.54,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-20 08:42:52,FALSE,41
4969,scooter,null,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,null,null,null
4970,car,176.18,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-29 12:19:19,FALSE,38
4971,taxi,1929.17,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-16 13:10:09,FALSE,48
4972,taxi,2469.94,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-16 23:05:19,FALSE,35
4973,scooter,1527.32,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-07-19 08:29:04,null,29
4974,taxi,2700.12,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-25 16:20:29,FALSE,42
4975,bvi,448.23,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-09-09 11:08:16,FALSE,50
4976,car,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-22 16:08:30,FALSE,31
4977,car,4836.51,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-06-20 11:48:42,FALSE,37
4978,taxi,325.94,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2022-10-20 12:01:31,FALSE,31
4979,taxi,2393.79,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-28 23:22:04,FALSE,38
4980,bvi,1425.32,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-05-21 08:32:59,FALSE,40
4981,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-18 12:52:42,TRUE,43
4982,car,null,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-07-25 04:46:57,FALSE,28
4983,scooter,287.33,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-10-02 13:12:50,null,30
4984,taxi,1591.98,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2022-11-23 13:19:38,FALSE,52
4985,car,622.64,DIESEL,DRIVING_LICENCE_KIND_FULL_EU,null,2024-08-18 15:00:46,FALSE,36
4986,taxi,418.62,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-25 18:01:02,FALSE,41
4987,taxi,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-15 11:19:32,FALSE,48
4988,car,2526.13,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-26 15:42:45,FALSE,41
4989,car,337.58,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-02 10:14:00,FALSE,34
4990,taxi,1517.61,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-09-10 12:58:57,TRUE,40
4991,taxi,3742.16,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-23 20:33:36,FALSE,48
4992,taxi,null,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-30 15:35:02,FALSE,42
4993,taxi,1865.25,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2023-03-01 00:08:00,FALSE,31
4994,car,null,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-08-08 14:39:01,FALSE,29
4995,courier,6275.99,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2024-10-18 09:02:37,FALSE,27
4996,taxi,5174.9,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,null,2022-12-27 05:30:04,FALSE,21
4997,taxi,4911.71,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-03-22 15:57:18,FALSE,41
4998,taxi,1391.82,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-09 13:37:41,FALSE,43
4999,scooter,2905.53,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,null,2024-06-04 11:32:04,null,30
5000,taxi,1978.73,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2023-12-21 14:04:20,TRUE,36
5001,pci,106.74,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-09-22 22:26:56,,29
5002,pci,1369.67,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-06-19 09:48:22,,29
5003,pci,1774.62,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-04-23 10:50:54,,32
5004,pci,206.86,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2022-10-13 12:49:05,FALSE,35
5005,pci,338.67,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-28 15:07:07,FALSE,34
5006,pci,247.81,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-11-06 14:32:15,,27
5007,pci,1924.17,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-10-13 22:28:42,,31
5008,pci,287.19,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-09 20:25:37,FALSE,29
5009,pci,224.08,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-03 10:24:44,FALSE,30
5010,pci,5377.88,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-23 13:57:45,FALSE,28
5011,pci,1232.26,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-06-08 20:42:36,,27
5012,pci,6311.42,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-23 11:06:08,FALSE,29
5013,pci,142.91,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-06-22 09:39:50,,25
5014,pci,7096.12,DIESEL,DRIVING_LICENCE_KIND_FULL_EU,,2024-08-30 21:20:17,FALSE,26
5015,pci,892.71,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-08-27 21:57:26,FALSE,34
5016,pci,327.04,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-08 21:46:15,FALSE,30
5017,pci,2542.5,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-18 11:06:37,FALSE,34
5018,pci,995,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-07 09:29:30,,33
5019,pci,995,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-07 09:29:30,,33
5020,pci,1820.41,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-04 15:17:15,FALSE,33
5021,pci,778.23,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-25 20:47:54,TRUE,35
5022,pci,118.94,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-10-29 16:28:46,,27
5023,pci,1223.12,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-10-04 17:00:06,FALSE,21
5024,pci,2160.96,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-14 22:18:12,FALSE,34
5025,pci,238.46,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-08-27 12:27:02,,27
5026,pci,7183.77,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-18 12:44:27,FALSE,32
5027,pci,1962.09,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-10-10 13:51:47,FALSE,35
5028,pci,654.15,DIESEL,DRIVING_LICENCE_KIND_FULL_EU,0,2024-05-08 12:06:40,FALSE,25
5029,pci,1556.15,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-19 13:50:22,FALSE,31
5030,pci,1876.22,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-08-07 08:29:21,,24
5031,pci,493.6,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-03-27 16:04:11,TRUE,34
5032,pci,647.62,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-13 23:00:44,FALSE,24
5033,pci,3702.23,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-08 21:16:54,FALSE,30
5034,pci,298.75,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-08-06 20:10:23,,22
5035,pci,1930.6,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-08-29 17:34:08,,35
5036,pci,99.5,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-06-18 11:48:02,,31
5037,pci,122.56,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-09 16:37:58,,30
5038,pci,1069.84,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-06-24 16:34:35,,23
5039,pci,1231.67,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-21 13:47:27,FALSE,35
5040,pci,194.86,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-07-10 18:02:46,,27
5041,pci,209.32,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2023-01-25 15:49:35,FALSE,32
5042,pci,367.57,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-19 06:04:50,FALSE,27
5043,pci,196.78,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-11-02 08:59:19,,26
5044,pci,212.26,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2022-11-15 17:49:07,FALSE,35
5045,pci,2872.08,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-05 14:14:54,FALSE,25
5046,pci,1369.56,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-08-07 11:14:28,,26
5047,pci,99.5,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-08-09 14:25:26,,30
5048,pci,175.23,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-07 15:00:40,FALSE,30
5049,pci,182.45,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-09-14 22:58:59,,27
5050,pci,4535.61,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-22 20:08:44,FALSE,27
5051,pci,135.69,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-09-11 14:30:20,,25
5052,pci,2046.32,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-09-17 14:27:47,,25
5053,pci,397.81,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-05 21:42:12,FALSE,26
5054,pci,3458.74,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-26 13:07:49,FALSE,24
5055,pci,2234.74,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-08-29 16:34:06,,25
5056,pci,1860.3,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2023-01-02 20:40:16,FALSE,26
5057,pci,456.57,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-17 21:47:02,FALSE,32
5058,pci,2336.29,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-24 18:16:02,FALSE,32
5059,pci,3438.91,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-10-15 14:45:41,,25
5060,pci,2534.51,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-02-18 00:19:42,FALSE,35
5061,pci,6555.25,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-11 20:33:00,FALSE,23
5062,pci,2247.59,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-11-10 16:07:42,FALSE,33
5063,pci,1794.64,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-27 18:37:05,FALSE,31
5064,pci,516.22,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-21 08:32:59,FALSE,35
5065,pci,2058.62,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-10-22 15:53:30,,32
5066,pci,227.84,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-22 14:47:56,FALSE,28
5067,pci,2653.92,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-07-26 13:48:26,FALSE,29
5068,pci,232.33,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-15 17:56:32,FALSE,27
5069,pci,1898.31,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-18 17:48:10,FALSE,33
5070,pci,323.07,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-24 21:11:11,FALSE,28
5071,pci,2745.87,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-06-07 13:31:00,,26
5072,pci,2062.92,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-13 12:31:37,,24
5073,pci,210.69,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-06-02 16:09:02,FALSE,35
5074,pci,114.08,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-02 23:09:14,,28
5075,pci,4617.88,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-09-06 14:02:51,FALSE,29
5076,pci,1052.53,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-22 15:06:30,FALSE,27
5077,pci,6637.62,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-05-24 21:00:39,FALSE,29
5078,pci,3150.56,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-09-23 13:12:43,,21
5079,pci,363.22,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-11-04 13:01:53,FALSE,29
5080,pci,383.71,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-23 19:58:04,FALSE,33
5081,pci,122.03,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-22 08:19:46,FALSE,34
5082,pci,260.39,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-11-13 16:32:06,,29
5083,pci,330.94,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-09-18 17:13:56,,28
5084,pci,434.39,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-09-15 18:29:54,FALSE,31
5085,pci,2971.01,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-30 12:57:45,FALSE,33
5086,pci,4317.33,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-04-24 22:22:24,FALSE,23
5087,pci,2642.75,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-27 21:03:00,FALSE,30
5088,pci,1800.3,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2023-03-01 23:15:44,FALSE,30
5089,pci,2379.04,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-05-09 09:22:40,FALSE,35
5090,pci,174.75,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-06 14:58:40,,25
5091,pci,2725.83,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-18 12:32:27,FALSE,29
5092,pci,191.09,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-08-04 09:12:21,,35
5093,pci,7072,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-01-05 20:52:33,FALSE,32
5094,pci,5468.51,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-04-26 16:42:18,FALSE,30
5095,pci,4239.97,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2023-02-24 16:35:59,FALSE,21
5096,pci,2823.34,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-11-16 23:21:11,FALSE,35
5097,pci,3623.36,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-13 12:22:48,FALSE,29
5098,pci,288.15,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-31 20:46:53,FALSE,23
5099,pci,4762.36,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-10-16 11:14:57,FALSE,33
5100,pci,6155.76,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-12 02:28:23,FALSE,30
5101,pci,194.24,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-10-25 08:54:07,,22
5102,pci,243,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-29 14:42:59,,31
5103,pci,2401.13,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-09-12 12:46:37,,34
5104,pci,146.65,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-08 11:21:37,,28
5105,pci,4034.43,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2022-10-27 20:38:04,FALSE,22
5106,pci,2988.82,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-10-20 12:05:19,,23
5107,pci,2648.11,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-23 22:45:35,FALSE,31
5108,pci,289.08,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-08-23 23:26:24,FALSE,24
5109,pci,2524.75,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-02-05 09:25:34,FALSE,32
5110,pci,337.98,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-17 21:33:10,FALSE,35
5111,pci,392.29,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-22 16:55:40,FALSE,33
5112,pci,2056.31,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2023-08-17 09:05:50,FALSE,34
5113,pci,687.91,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-09-20 11:53:58,TRUE,30
5114,pci,2703.39,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-10-28 22:12:37,FALSE,28
5115,pci,2415.79,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-13 16:39:09,FALSE,32
5116,pci,418.21,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-20 15:19:28,FALSE,30
5117,pci,2740.37,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-06-05 13:20:44,FALSE,30
5118,pci,4120.62,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-24 09:33:36,FALSE,29
5119,pci,199.64,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-08-02 14:55:20,,27
5120,pci,360.43,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2023-02-15 00:36:01,FALSE,23
5121,pci,3357.29,ELECTRICITY,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-11-18 17:14:40,FALSE,35
5122,pci,294.84,PETROL,DRIVING_LICENCE_KIND_FULL_EU,,2024-07-29 18:33:52,,23
5123,pci,239.51,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-10-14 10:59:18,,34
5124,pci,241.19,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-12-22 13:45:57,FALSE,30
5125,pci,4885.17,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2023-02-25 23:37:30,FALSE,24
5126,pci,168.77,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-06-28 21:35:44,,27
5127,pci,5013.23,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,1,2024-01-27 22:31:24,FALSE,27
5128,pci,282.78,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-25 13:14:59,FALSE,25
5129,pci,3407.99,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-03-03 12:08:35,FALSE,24
5130,pci,386.18,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-10-30 16:18:17,FALSE,29
5131,pci,2285.16,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-09-29 14:37:48,,22
5132,pci,1367.25,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-11-08 19:35:20,TRUE,30
5133,pci,239.97,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-11-13 12:41:19,,24
5134,pci,1443.01,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-16 11:39:18,,29
5135,pci,761.09,PETROL,DRIVING_LICENCE_KIND_FULL_UK_CAR,,2024-07-22 20:55:43,FALSE,29
5136,pci,3770.33,HYBRID ELECTRIC,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2023-08-06 09:52:48,FALSE,24
5137,pci,164.33,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-11-10 01:21:56,,35
5138,pci,188.26,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-11-15 07:04:06,,28
5139,pci,2951.69,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-08-31 14:06:03,,29
5140,pci,238.68,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,,2024-10-09 16:20:41,,22
5141,pci,1886.82,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-04 13:45:09,,24
5142,pci,3457.13,DIESEL,DRIVING_LICENCE_KIND_FULL_UK_CAR,0,2024-07-20 16:30:28,FALSE,24
5143,pci,154.78,PETROL,DRIVING_LICENCE_KIND_PROVISIONAL_UK_CAR,0,2024-05-28 00:21:09,,26
